시군구,단지명,번지,전용면적(㎡),계약년월,계약일,최고층,층,건축년도,주차수,세대수,현관구조,난방방식,초등학교 도보,200m 이내 버스정류장,200m이내 공원,200m 이내 마트나 편의점,1km 이내 영화관,건설회사,거래금액(만원)
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201704,25,15,14,1997,1.48,480,1,1,1,0,1,1,1,동부건설,21700
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201705,22,15,12,1997,1.48,480,1,1,1,0,1,1,1,동부건설,23500
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201705,25,15,8,1997,1.48,480,1,1,1,0,1,1,1,동부건설,21800
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201705,25,15,4,1997,1.48,480,1,1,1,0,1,1,1,동부건설,20900
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201705,31,15,8,1997,1.48,480,1,1,1,0,1,1,1,동부건설,24000
광주광역시 광산구 월계동,첨단동부,757.3,126.645,201706,16,15,12,1997,1.48,480,1,1,1,0,1,1,1,동부건설,27850
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201707,11,15,1,1997,1.48,480,1,1,1,0,1,1,1,동부건설,19500
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201707,30,15,12,1997,1.48,480,1,1,1,0,1,1,1,동부건설,21800
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201709,9,15,4,1997,1.48,480,1,1,1,0,1,1,1,동부건설,21900
광주광역시 광산구 월계동,첨단동부,757.3,126.645,201709,18,15,3,1997,1.48,480,1,1,1,0,1,1,1,동부건설,28000
광주광역시 광산구 월계동,첨단동부,757.3,126.645,201711,11,15,11,1997,1.48,480,1,1,1,0,1,1,1,동부건설,28000
광주광역시 광산구 월계동,첨단동부,757.3,126.645,201711,24,15,5,1997,1.48,480,1,1,1,0,1,1,1,동부건설,28000
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201712,1,15,6,1997,1.48,480,1,1,1,0,1,1,1,동부건설,21900
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201712,2,15,2,1997,1.48,480,1,1,1,0,1,1,1,동부건설,21000
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201712,3,15,4,1997,1.48,480,1,1,1,0,1,1,1,동부건설,20000
광주광역시 광산구 월계동,첨단동부,757.3,126.645,201712,12,15,12,1997,1.48,480,1,1,1,0,1,1,1,동부건설,30000
광주광역시 광산구 월계동,첨단동부,757.3,126.645,201712,19,15,4,1997,1.48,480,1,1,1,0,1,1,1,동부건설,26800
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201712,23,15,1,1997,1.48,480,1,1,1,0,1,1,1,동부건설,20000
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201601,12,15,11,1997,1.48,480,1,1,1,0,1,1,1,동부건설,22300
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201601,30,15,6,1997,1.48,480,1,1,1,0,1,1,1,동부건설,21500
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201603,3,15,1,1997,1.48,480,1,1,1,0,1,1,1,동부건설,18300
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201603,5,15,6,1997,1.48,480,1,1,1,0,1,1,1,동부건설,19700
광주광역시 광산구 월계동,첨단동부,757.3,126.645,201603,22,15,2,1997,1.48,480,1,1,1,0,1,1,1,동부건설,25800
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201604,10,15,6,1997,1.48,480,1,1,1,0,1,1,1,동부건설,22200
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201604,27,15,1,1997,1.48,480,1,1,1,0,1,1,1,동부건설,18600
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201605,6,15,11,1997,1.48,480,1,1,1,0,1,1,1,동부건설,21500
광주광역시 광산구 월계동,첨단동부,757.3,126.645,201605,19,15,6,1997,1.48,480,1,1,1,0,1,1,1,동부건설,26000
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201605,21,15,9,1997,1.48,480,1,1,1,0,1,1,1,동부건설,22000
광주광역시 광산구 월계동,첨단동부,757.3,126.645,201605,25,15,3,1997,1.48,480,1,1,1,0,1,1,1,동부건설,30500
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201606,22,15,2,1997,1.48,480,1,1,1,0,1,1,1,동부건설,21900
광주광역시 광산구 월계동,첨단동부,757.3,126.645,201607,26,15,4,1997,1.48,480,1,1,1,0,1,1,1,동부건설,27000
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201608,17,15,14,1997,1.48,480,1,1,1,0,1,1,1,동부건설,21000
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201608,21,15,8,1997,1.48,480,1,1,1,0,1,1,1,동부건설,23200
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201608,30,15,1,1997,1.48,480,1,1,1,0,1,1,1,동부건설,19600
광주광역시 광산구 월계동,첨단동부,757.3,126.645,201609,26,15,9,1997,1.48,480,1,1,1,0,1,1,1,동부건설,25500
광주광역시 광산구 월계동,첨단동부,757.3,126.645,201609,26,15,1,1997,1.48,480,1,1,1,0,1,1,1,동부건설,24600
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201611,1,15,11,1997,1.48,480,1,1,1,0,1,1,1,동부건설,22500
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201611,19,15,8,1997,1.48,480,1,1,1,0,1,1,1,동부건설,20500
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201612,2,15,2,1997,1.48,480,1,1,1,0,1,1,1,동부건설,18000
광주광역시 광산구 월계동,첨단동부,757.3,91.882,201612,8,15,15,1997,1.48,480,1,1,1,0,1,1,1,동부건설,20500
광주광역시 광산구 월계동,첨단동아,758.3,84.65,201901,2,5,3,1997,0.97,260,1,1,3,1,1,1,1,공영토건,17000
광주광역시 광산구 월계동,첨단동아,758.3,84.65,201901,28,5,2,1997,0.97,260,1,1,3,1,1,1,1,공영토건,20000
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201902,8,5,1,1997,0.97,260,1,1,3,1,1,1,1,공영토건,18700
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201902,9,5,2,1997,0.97,260,1,1,3,1,1,1,1,공영토건,18100
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201904,2,5,4,1997,0.97,260,1,1,3,1,1,1,1,공영토건,17450
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201905,1,5,1,1997,0.97,260,1,1,3,1,1,1,1,공영토건,18800
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201905,2,5,2,1997,0.97,260,1,1,3,1,1,1,1,공영토건,19200
광주광역시 광산구 월계동,첨단동아,758.3,84.65,201905,17,5,1,1997,0.97,260,1,1,3,1,1,1,1,공영토건,19500
광주광역시 광산구 월계동,첨단동아,758.3,84.65,201905,25,5,2,1997,0.97,260,1,1,3,1,1,1,1,공영토건,21950
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201906,13,5,1,1997,0.97,260,1,1,3,1,1,1,1,공영토건,18300
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201906,30,5,4,1997,0.97,260,1,1,3,1,1,1,1,공영토건,17200
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201802,28,5,3,1997,0.97,260,1,1,3,1,1,1,1,공영토건,16700
광주광역시 광산구 월계동,첨단동아,758.3,84.65,201802,28,5,2,1997,0.97,260,1,1,3,1,1,1,1,공영토건,18200
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201803,2,5,5,1997,0.97,260,1,1,3,1,1,1,1,공영토건,15350
광주광역시 광산구 월계동,첨단동아,758.3,84.65,201807,8,5,1,1997,0.97,260,1,1,3,1,1,1,1,공영토건,16000
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201808,3,5,4,1997,0.97,260,1,1,3,1,1,1,1,공영토건,16000
광주광역시 광산구 월계동,첨단동아,758.3,84.65,201808,10,5,2,1997,0.97,260,1,1,3,1,1,1,1,공영토건,17500
광주광역시 광산구 월계동,첨단동아,758.3,84.65,201808,31,5,1,1997,0.97,260,1,1,3,1,1,1,1,공영토건,17400
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201809,10,5,4,1997,0.97,260,1,1,3,1,1,1,1,공영토건,15900
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201810,3,5,3,1997,0.97,260,1,1,3,1,1,1,1,공영토건,17350
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201810,27,5,5,1997,0.97,260,1,1,3,1,1,1,1,공영토건,16900
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201810,27,5,5,1997,0.97,260,1,1,3,1,1,1,1,공영토건,15000
광주광역시 광산구 월계동,첨단동아,758.3,84.65,201811,16,5,5,1997,0.97,260,1,1,3,1,1,1,1,공영토건,15950
광주광역시 광산구 월계동,첨단동아,758.3,84.65,201811,24,5,4,1997,0.97,260,1,1,3,1,1,1,1,공영토건,18300
광주광역시 광산구 월계동,첨단동아,758.3,84.65,201812,1,5,3,1997,0.97,260,1,1,3,1,1,1,1,공영토건,18400
광주광역시 광산구 월계동,첨단동아,758.3,84.65,201812,16,5,3,1997,0.97,260,1,1,3,1,1,1,1,공영토건,18600
광주광역시 광산구 월계동,첨단동아,758.3,84.65,201701,19,5,2,1997,0.97,260,1,1,3,1,1,1,1,공영토건,18450
광주광역시 광산구 월계동,첨단동아,758.3,84.65,201702,3,5,4,1997,0.97,260,1,1,3,1,1,1,1,공영토건,16900
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201702,16,5,5,1997,0.97,260,1,1,3,1,1,1,1,공영토건,15000
광주광역시 광산구 월계동,첨단동아,758.3,84.65,201703,10,5,2,1997,0.97,260,1,1,3,1,1,1,1,공영토건,18650
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201705,2,5,4,1997,0.97,260,1,1,3,1,1,1,1,공영토건,15000
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201705,27,5,1,1997,0.97,260,1,1,3,1,1,1,1,공영토건,16700
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201707,17,5,2,1997,0.97,260,1,1,3,1,1,1,1,공영토건,17100
광주광역시 광산구 월계동,첨단동아,758.3,84.65,201710,13,5,4,1997,0.97,260,1,1,3,1,1,1,1,공영토건,18500
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201710,14,5,2,1997,0.97,260,1,1,3,1,1,1,1,공영토건,17000
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201710,16,5,2,1997,0.97,260,1,1,3,1,1,1,1,공영토건,17300
광주광역시 광산구 월계동,첨단동아,758.3,84.65,201711,18,5,1,1997,0.97,260,1,1,3,1,1,1,1,공영토건,17300
광주광역시 광산구 월계동,첨단동아,758.3,84.65,201712,5,5,4,1997,0.97,260,1,1,3,1,1,1,1,공영토건,17600
광주광역시 광산구 월계동,첨단동아,758.3,84.65,201712,27,5,5,1997,0.97,260,1,1,3,1,1,1,1,공영토건,15700
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201601,4,5,5,1997,0.97,260,1,1,3,1,1,1,1,공영토건,15900
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201602,19,5,1,1997,0.97,260,1,1,3,1,1,1,1,공영토건,15200
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201602,22,5,5,1997,0.97,260,1,1,3,1,1,1,1,공영토건,14200
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201603,9,5,5,1997,0.97,260,1,1,3,1,1,1,1,공영토건,14200
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201603,9,5,1,1997,0.97,260,1,1,3,1,1,1,1,공영토건,16600
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201604,13,5,5,1997,0.97,260,1,1,3,1,1,1,1,공영토건,15500
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201605,13,5,4,1997,0.97,260,1,1,3,1,1,1,1,공영토건,11800
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201606,19,5,1,1997,0.97,260,1,1,3,1,1,1,1,공영토건,16500
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201606,29,5,4,1997,0.97,260,1,1,3,1,1,1,1,공영토건,15800
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201607,9,5,1,1997,0.97,260,1,1,3,1,1,1,1,공영토건,15400
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201607,25,5,2,1997,0.97,260,1,1,3,1,1,1,1,공영토건,16600
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201610,21,5,4,1997,0.97,260,1,1,3,1,1,1,1,공영토건,16000
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201611,21,5,1,1997,0.97,260,1,1,3,1,1,1,1,공영토건,16000
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201612,26,5,4,1997,0.97,260,1,1,3,1,1,1,1,공영토건,15000
광주광역시 광산구 월계동,첨단동아,758.3,77.81,201612,26,5,5,1997,0.97,260,1,1,3,1,1,1,1,공영토건,15600
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201901,8,5,3,1996,0.71,600,1,1,1,1,1,1,0,두산건설,15000
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201901,10,5,1,1996,0.71,600,1,1,1,1,1,1,0,두산건설,12500
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201901,10,5,1,1996,0.71,600,1,1,1,1,1,1,0,두산건설,14700
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201901,11,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,12500
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201901,25,5,2,1996,0.71,600,1,1,1,1,1,1,0,두산건설,15000
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201902,1,5,2,1996,0.71,600,1,1,1,1,1,1,0,두산건설,14200
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201902,2,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,14400
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201902,8,5,2,1996,0.71,600,1,1,1,1,1,1,0,두산건설,15300
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201902,9,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,14450
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201902,15,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,14000
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201902,18,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13800
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201902,20,5,3,1996,0.71,600,1,1,1,1,1,1,0,두산건설,15250
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201902,28,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,12200
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201903,14,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,11900
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201903,19,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,14350
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201903,20,5,2,1996,0.71,600,1,1,1,1,1,1,0,두산건설,15000
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201904,5,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13850
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201904,8,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,15700
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201904,11,5,3,1996,0.71,600,1,1,1,1,1,1,0,두산건설,15500
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201904,15,5,2,1996,0.71,600,1,1,1,1,1,1,0,두산건설,15500
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201904,17,5,1,1996,0.71,600,1,1,1,1,1,1,0,두산건설,16000
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201904,20,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,12500
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201905,1,5,1,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13700
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201905,15,5,3,1996,0.71,600,1,1,1,1,1,1,0,두산건설,16000
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201905,20,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,14400
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201905,21,5,3,1996,0.71,600,1,1,1,1,1,1,0,두산건설,11800
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201906,14,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,14000
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201906,23,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,14800
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201906,24,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,14500
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201906,29,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13900
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201907,12,5,3,1996,0.71,600,1,1,1,1,1,1,0,두산건설,16600
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201907,12,5,2,1996,0.71,600,1,1,1,1,1,1,0,두산건설,16100
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201907,17,5,3,1996,0.71,600,1,1,1,1,1,1,0,두산건설,16100
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201801,7,5,3,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13700
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201801,9,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,12750
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201801,10,5,3,1996,0.71,600,1,1,1,1,1,1,0,두산건설,12700
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201801,13,5,1,1996,0.71,600,1,1,1,1,1,1,0,두산건설,12500
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201801,15,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,11200
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201801,15,5,1,1996,0.71,600,1,1,1,1,1,1,0,두산건설,12800
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201801,19,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,11700
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201801,20,5,2,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13700
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201801,22,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,11800
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201801,22,5,1,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13500
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201802,5,5,2,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13000
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201802,19,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,12700
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201802,24,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,11200
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201802,24,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,11200
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201802,27,5,2,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13500
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201802,28,5,2,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13400
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201803,1,5,1,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13000
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201803,14,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,10700
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201803,16,5,2,1996,0.71,600,1,1,1,1,1,1,0,두산건설,14200
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201803,24,5,2,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13700
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201804,2,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,11300
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201804,15,5,3,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13600
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201804,21,5,1,1996,0.71,600,1,1,1,1,1,1,0,두산건설,12500
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201804,28,5,1,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13000
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201805,9,5,1,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13000
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201805,24,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,12350
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201806,8,5,3,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13500
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201806,12,5,1,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13100
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201806,18,5,2,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13900
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201806,19,5,3,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13000
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201806,30,5,2,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13700
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201807,25,5,2,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13800
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201808,2,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,10250
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201808,3,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,12000
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201808,13,5,2,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13000
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201808,17,5,3,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13700
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201808,23,5,2,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13500
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201808,31,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13000
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201809,5,5,1,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13600
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201809,28,5,2,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13200
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201810,4,5,1,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13000
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201810,4,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,11700
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201810,6,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,11700
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201810,8,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,11300
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201810,9,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,12900
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201810,10,5,3,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13300
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201810,12,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13000
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201810,15,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,12700
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201810,19,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,12700
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201810,23,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,11200
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201810,25,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,11800
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201810,29,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,11500
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201810,31,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,12000
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201811,5,5,1,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13000
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201811,13,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,12700
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201811,19,5,3,1996,0.71,600,1,1,1,1,1,1,0,두산건설,14000
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201811,19,5,3,1996,0.71,600,1,1,1,1,1,1,0,두산건설,14200
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201811,24,5,3,1996,0.71,600,1,1,1,1,1,1,0,두산건설,14300
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201811,27,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,12200
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201812,1,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,12200
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201812,1,5,2,1996,0.71,600,1,1,1,1,1,1,0,두산건설,14000
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201812,7,5,1,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13250
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201812,15,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,12800
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201812,20,5,3,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13700
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201702,1,5,1,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13000
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201702,9,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,12000
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201702,16,5,5,1996,0.71,600,1,1,1,1,1,1,0,두산건설,11700
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201702,22,5,1,1996,0.71,600,1,1,1,1,1,1,0,두산건설,12200
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201703,3,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,12100
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201703,10,5,4,1996,0.71,600,1,1,1,1,1,1,0,두산건설,11500
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201703,15,5,2,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13200
광주광역시 광산구 월계동,첨단두산1차,764.4,59.997,201703,16,5,3,1996,0.71,600,1,1,1,1,1,1,0,두산건설,13900
광주광역시 광산구 월계동,첨단두산1차,764.4,59.857,201704,3,5,1,1996,0.71,600,1,1,1,1,1,1,0,두산건설,11500
